name,price,rating,url,description
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹16,490",3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_577&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3ad1J-KiPAz9BePnnGMoS66ceN5rPUpK5VwZz-nty29m9Q%3D%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,"₹44,990",4.3,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_578&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3acyNuq9Ndzhf57sH0zGAICYrWx4wLr3tmfyEUhKLVd5DQ%3D%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
HP Intel Core 3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light Laptop,"₹39,890",N/A,https://www.flipkart.com/hp-intel-core-3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0186tu-thin-light-laptop/p/itm4fc6159aa1303?pid=COMH8SJZJZDFKZTP&lid=LSTCOMH8SJZJZDFKZTPNGBK7C&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_579&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMH8SJZJZDFKZTP.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹71,990",N/A,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa566nc-hn083w-laptop/p/itma4f834884f6b1?pid=COMH2QJG2QSQPAY2&lid=LSTCOMH2QJG2QSQPAY2VXEHUT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_580&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMH2QJG2QSQPAY2.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.2,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMJYD9JY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_581&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3aecnQEOFavHNUe1uBik1txY0Kvp3hs_eE8W0a70LhcCjfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.3,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_582&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3ac6oQW0PX1QXrcITM6bxX7CJyNy5n8z3ttWyMmAKVzfcvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Flex 5 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,"₹74,990",4.3,https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-14iru8-2-1-laptop/p/itmd4a374447028a?pid=COMGSC4EW383SSZF&lid=LSTCOMGSC4EW383SSZFNBZCLT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_583&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGSC4EW383SSZF.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
HP 15s Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0024TU Thin and Light La...,"₹73,990",4.3,https://www.flipkart.com/hp-15s-intel-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-15-fd0024tu-thin-light-laptop/p/itm707add2b3f479?pid=COMGZVGHTSJHNZYH&lid=LSTCOMGZVGHTSJHNZYHEGVICN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_584&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGZVGHTSJHNZYH.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 14IAH8 Thin and...,"₹61,990",4.2,https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itmc63731ed924b8?pid=COMGVQ2YXAFDRBHQ&lid=LSTCOMGVQ2YXAFDRBHQVWVVAT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_585&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGVQ2YXAFDRBHQ.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,"₹57,990",4.2,https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itmc63731ed924b8?pid=COMGSC4EBMZDMEPD&lid=LSTCOMGSC4EBMZDMEPD87RXWV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_586&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGSC4EBMZDMEPD.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"₹1,14,990",4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_587&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3adeT1vbQojz_w6EU4dm5FCKIgJpbWHzzwY6Hu_a5qO8YPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,"₹48,833",4.4,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm9c941ce3b0545?pid=COMH8VHGGJ9U4PCH&lid=LSTCOMH8VHGGJ9U4PCHUYSG5O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_588&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3acDtzaoMmkagVVmRp4X4FyjCVsAwEtP5VfFPPsosKr1mvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
DELL Inspiron AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,"₹41,999",4.2,https://www.flipkart.com/dell-inspiron-amd-athlon-dual-core-3050u-8-gb-256-gb-ssd-windows-11-home-3525-notebook/p/itm108ece6bfe39a?pid=COMGCYF9EZKKPEWD&lid=LSTCOMGCYF9EZKKPEWDXSSFWJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_589&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGCYF9EZKKPEWD.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹79,990",4.2,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050a-15-fa1388tx-gaming-laptop/p/itm9c378a535906f?pid=COMH2DYZHMHZ5UPG&lid=LSTCOMH2DYZHMHZ5UPGPKFMXV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_590&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMH2DYZHMHZ5UPG.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,"₹46,190",4.3,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_591&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3aewExipUFrz39HpoatuCfNw-01BGeejVZhr9G4Gcu30VA%3D%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,"₹17,490",4.1,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_592&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3afZThlFR0tFXrN9da0_zHimWx5xjUG941C_XDSleCeXgA%3D%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
ASUS Vivobook 15 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin...,"₹39,890",4.3,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSYIN9DFU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_593&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGFHNGGWNDVGSY.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
ASUS VivoBook 15 Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ562WS | X5...,"₹39,999",4.3,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-10th-gen-1035g1-8-gb-512-gb-ssd-windows-11-home-x515ja-ej562ws-x515ja-ej592ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMG87FF2SD7ZHK6&lid=LSTCOMG87FF2SD7ZHK62XGZKF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_594&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMG87FF2SD7ZHK6.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1J3HN/A,"₹1,24,900",4.7,https://www.flipkart.com/apple-macbook-air-m4-16-gb-256-gb-ssd-macos-sequoia-mw1j3hn-a/p/itmc67e1974a02ef?pid=COMH9ZWQJG7GRYZF&lid=LSTCOMH9ZWQJG7GRYZF5SWV1R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_595&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMH9ZWQJG7GRYZF.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Acer Aspire 3 Spin 14 Intel Core i3 13th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) A3SP14-31PT-3554...,"₹44,990",4.2,https://www.flipkart.com/acer-aspire-3-spin-14-intel-core-i3-13th-gen-n305-8-gb-512-gb-ssd-windows-11-home-a3sp14-31pt-3554-thin-light-laptop/p/itm3adc9b4b7ed0d?pid=COMGTG7YFSFDZHH9&lid=LSTCOMGTG7YFSFDZHH95EWADU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_596&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGTG7YFSFDZHH9.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹45,490",4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_597&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3afcHHIgptpY9wIoGqpcQkL-Q6ocIqQi78riN6s7mGc1u_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,"₹42,990",4.2,https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itmd44c92b46b181?pid=COMHYG8ZDVPTUYYB&lid=LSTCOMHYG8ZDVPTUYYBQHTHWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_598&otracker=search&fm=organic&iid=en_X2eeSo45TzAI3CGOlORaQmgFo4DFuRNO92DQxjbB3acoE8mfVsw7_fr76YAiebYNuKR--FNyA_CVwAuHvpg4sqV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
HP Pavilion 14 Touchscreen Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Pavilion ...,"₹66,212",3.9,https://www.flipkart.com/hp-pavilion-14-touchscreen-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-dv2041tu-laptop/p/itm5b68c71d614ff?pid=COMGZHNMQFWGTVDX&lid=LSTCOMGZHNMQFWGTVDX6Q4WGU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_599&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGZHNMQFWGTVDX.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"₹75,990",4.2,https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-16irl8-thin-light-laptop/p/itma68dba42368d2?pid=COMGRU9ZJUZQFMKY&lid=LSTCOMGRU9ZJUZQFMKYRNL2AO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_25_600&otracker=search&fm=organic&iid=ffdc2f2f-7bab-4f37-a536-3c3e22591665.COMGRU9ZJUZQFMKY.SEARCH&ppt=None&ppn=None&ssid=pttvyxguq80000001746640022811&qH=c06ea84a1e3dc3c6,No description available
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹16,490",3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_601&otracker=search&fm=organic&iid=en_Srz4bfJzkQZxuoyu12Jv-eR2AQ3rTpeAys0HhGU_FXZe_xJQsIIJULzDHoeugXObeN5rPUpK5VwZz-nty29m9Q%3D%3D&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,"₹44,990",4.3,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_602&otracker=search&fm=organic&iid=en_Srz4bfJzkQZxuoyu12Jv-eR2AQ3rTpeAys0HhGU_FXYo-QQ_2uMc0POmM6yzHB3BrWx4wLr3tmfyEUhKLVd5DQ%3D%3D&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
Acer Chromebook Plus Google AI Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) CB515-2H-34Y...,"₹21,999",3.9,https://www.flipkart.com/acer-chromebook-plus-google-ai-intel-core-i3-13th-gen-1315u-8-gb-256-gb-ssd-chrome-os-cb515-2h-34yl/p/itm5542cc6900ec1?pid=COMHFC9KY8AHGYD3&lid=LSTCOMHFC9KY8AHGYD37DART0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_603&otracker=search&fm=organic&iid=c9588de0-ebc4-4e8a-a578-81d1f24bb276.COMHFC9KY8AHGYD3.SEARCH&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...,"₹25,990",4,https://www.flipkart.com/acer-one-14-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-z2-493-thin-light-laptop/p/itm283f44123aab0?pid=COMGTR89NPGW2NX3&lid=LSTCOMGTR89NPGW2NX3FEMEUM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_604&otracker=search&fm=organic&iid=c9588de0-ebc4-4e8a-a578-81d1f24bb276.COMGTR89NPGW2NX3.SEARCH&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 3 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 14AMN8 Thin and ...,"₹39,990",4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-14amn8-thin-light-laptop/p/itm726ac134d0530?pid=COMH44PGWYAKK7C4&lid=LSTCOMH44PGWYAKK7C4AXVM5A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_605&otracker=search&fm=organic&iid=c9588de0-ebc4-4e8a-a578-81d1f24bb276.COMH44PGWYAKK7C4.SEARCH&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
DELL Inspiron Intel Core i5 12th Gen Core i5 - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,"₹48,490",4.3,https://www.flipkart.com/dell-inspiron-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-3520-laptop/p/itm85a7473761253?pid=COMGQZ4QHPJ3RRPE&lid=LSTCOMGQZ4QHPJ3RRPEU6LCBZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_606&otracker=search&fm=organic&iid=c9588de0-ebc4-4e8a-a578-81d1f24bb276.COMGQZ4QHPJ3RRPE.SEARCH&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.2,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMJYD9JY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_607&otracker=search&fm=organic&iid=en_Srz4bfJzkQZxuoyu12Jv-eR2AQ3rTpeAys0HhGU_FXbSh8LWU5QdMG90-YUD-AEH0Kvp3hs_eE8W0a70LhcCjfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.3,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_608&otracker=search&fm=organic&iid=en_Srz4bfJzkQZxuoyu12Jv-eR2AQ3rTpeAys0HhGU_FXYLb-5gu4Lcu2nbgPXLMWICJyNy5n8z3ttWyMmAKVzfcvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
HP Victus Gaming 15-With Backlit AMD Ryzen 5 Hexa Core R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 G...,"₹55,490",4.3,https://www.flipkart.com/hp-victus-gaming-15-with-backlit-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0180ax-laptop/p/itm577361ccf46d4?pid=COMHAWXYTGJEGNVP&lid=LSTCOMHAWXYTGJEGNVPQJ40MC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_609&otracker=search&fm=organic&iid=c9588de0-ebc4-4e8a-a578-81d1f24bb276.COMHAWXYTGJEGNVP.SEARCH&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
MSI Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-1051IN Business L...,"₹39,990",N/A,https://www.flipkart.com/msi-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-modern-15-b12mo-1051in-business-laptop/p/itm21f8007ef0cd1?pid=COMH3YTFERG7TRET&lid=LSTCOMH3YTFERG7TRET0EWIZW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_610&otracker=search&fm=organic&iid=c9588de0-ebc4-4e8a-a578-81d1f24bb276.COMH3YTFERG7TRET.SEARCH&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"₹1,14,990",4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_611&otracker=search&fm=organic&iid=en_Srz4bfJzkQZxuoyu12Jv-eR2AQ3rTpeAys0HhGU_FXaUKRz4p9-jLaDEMqfBQstKIgJpbWHzzwY6Hu_a5qO8YPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zzkldgg0yo0000001746640064907&qH=c06ea84a1e3dc3c6,No description available
